SessionID,IS-session,Poster ID,Paper Title,著者リスト,CMT著者名,英文タイトル | English title,会議・論文誌名の入力 | Enter the name of the conference/journal
IS2,IS2-B-6,IS2-121,深層距離学習に基づく画像記憶性スコアの制御機構を導入したテキストからの画像生成に関する検討,"七田亮, 藤後廉, 前田圭介, 小川貴弘, 長谷山美紀 (北大)",,,
IS2,IS2-B-6,IS2-122,Multimodal Markup Language Models for Graphic Design Completion,"Kotaro Kikuchi, Naoto Inoue, Mayu Otani (CyberAgent), Edgar Simo-Serra (Waseda Univ.), Kota Yamaguchi (CyberAgent)",Kotaro Kikuchi (CyberAgent)*; Naoto Inoue (CyberAgent); Mayu Otani (CyberAgent); Edgar Simo-Serra (Waseda University); Kota Yamaguchi (CyberAgent),,
IS2,IS2-B-6,IS2-123,実世界の環境情報と人物属性を考慮する行動シミュレーション手法の検討,"熊谷香織 (NTT), 清水隆史 (警察大学校), 高木基宏, 瀬下仁志 (NTT)",,,
IS2,IS2-B-6,IS2-124,Matching Non-Identical Objects,"Yusuke Marumo, Kazuhiko Kawamoto, Hiroshi Kera (Chiba Univ.)",Yusuke Marumo (Chiba University)*; Kazuhiko Kawamoto (Chiba University); Hiroshi Kera (Chiba University),,
IS2,IS2-B-6,IS2-125,小児の特徴を考慮したデータ拡張による書字検出,"金川征樹 (筑波大), 高畑修平 (藍野大), 寺山慧 (横浜市大), 黒田嘉宏, 家永直人 (筑波大)",征樹 金川 (筑波大学)*; 脩平 高畑 (藍野大学); 慧 寺山 (横浜市立大学); Yoshihiro Kuroda (University of Tsukuba); 直人 家永 (筑波大学),Spatially unbalanced handwriting detection,
IS2,IS2-B-6,IS2-126,ハッシュドテンプレート：特定物体認識のための高精度かつ高速な手法,"新谷祐生, 上瀧剛 (熊本大)",Yusei Shintani (Kumamoto University)*; Gou Koutaki (Kumamoto University),Hashed templates:Highly accurate and fast specific object recognition method,
IS2,IS2-B-6,IS2-127,意図を考慮した組み立て作業者の手の遷移位置予測,"田村駿弥, 下西慶, 近藤一晃, 中村裕一 (京大)",,,
IS2,IS2-B-6,IS2-128,物体候補領域の超解像に基づく低解像度小物体検出,"齋藤健太, 数藤恭子 (東邦大)",,,
IS2,IS2-B-6,IS2-129,Occlusion Free Mutli-Object Tracking With Multiple Camera,"Momoe Yamane, Akimasa Kondo, Masashi Hatano, Ryosuke Hori, Hideo Saito (Keio Univ.)",Momoe Yamane (Keio University)*,,
IS2,IS2-B-6,IS2-130,点群を利用した弱教師あり映像異常検知,"大槻微子 (慶大), 嘉本海大, 渡邊偉志, 藤松健 (パナソニックコネクト), 青木義満 (慶大)","Soyoko Otsuki (Keio University)*; Umihiro Kamoto (Panasonic Connect Co., Ltd.); Takeshi Watanabe (Panasonic Connect Co., Ltd.); Takeshi Fujimatsu (Panasonic Connect Co., Ltd); Yoshimitsu Aoki (Keio University)",Weakly Supervised Video Anomaly Detection Using Point Cloud,
IS2,IS2-B-6,IS2-131,Yin-Yangグリッドを用いた全天球スーパーピクセル分割,"石原湧大, 井上光平, 原健二 (九大)","Yudai Ishihara (Kyushu University, Japan); Kohei Inoue (Kyushu University, Japan); Kenji Hara (Kyushu University, Japan)*",360-Degree Image Superpixel Segmentation Using Yin-Yang Grid,
IS2,IS2-B-6,IS2-132,Unsolvable Problem Detection: Towards Trustworthy Vision-Language Models,"Atsuyuki Miyai (Univ. of Tokyo), Jingkang Yang (Nanyang Technological Univ.), Jingyang Zhang (Duke Univ.), Yifei Ming (Univ. of Wisconsin-Madison), Qing Yu (Univ. of Tokyo, LY), Go Irie (Tokyo Univ. of Science), Yixuan Li (Univ. of Wisconsin-Madison), Hai Li (Duke Univ.), Ziwei Liu (Nanyang Technological Univ.), Kiyoharu Aizawa (Univ. of Tokyo)",Atsuyuki Miyai (The University of Tokyo)*; Jingkang Yang (Nanyang Technological University); Jingyang Zhang (Duke University); Yifei Ming (University of Wisconsin-Madison); Qing Yu (The University of Tokyo); Go Irie (Tokyo University of Science); Yixuan Li (University of Wisconsin-Madison); Hai Li (Duke University); Ziwei Liu (Nanyang Technological University); Kiyoharu Aizawa (The University of Tokyo),Exploring Unsolvable Problem Detection toward Reliable Vision Language Models,
IS2,IS2-B-6,IS2-133,A New Benchmark for 3D Visual Grounding using Robotic Viewpoints,"Shogo Iwakata, Ryosuke Oshima, Hideki Tsunashima (Waseda Univ.), Fumiya Matsuzawa (Univ. of Tsukuba), Yue Qiu, Hirokatsu Kataoka (AIST), Shigeo Morishima (Waseda Univ.)",Shogo Iwakata (Waseda university)*; Ryosuke Oshima (Waseda University); Hideki Tsunashima (Waseda University); Fumiya Matsuzawa (Tsukuba University); Yue Qiu (National Institute of Advanced Industrial Science and Technology (AIST)); Hirokatsu Kataoka (National Institute of Advanced Industrial Science and Technology (AIST)); Shigeo Morishima (Waseda Research Institute for Science and Engineering),,
IS2,IS2-B-6,IS2-134,語感の定量化に向けた画像に写る概念に対する視覚的印象の推定,"松平茅隼 (名大), カストナーマークアウレル (広島市大, 名大), 駒水孝裕 (名大), 平山高嗣 (人間環境大, 名大), 井手一郎 (名大)",Chihaya Matsuhira (Nagoya University)*; Marc A. Kastner (Hiroshima City University); Takahiro Komamizu (Nagoya University); Takatsugu Hirayama (University of Human Environments); Ichiro Ide (Nagoya University),Estimating the visual impression of a concept for quantifying human perception of nonwords,
IS2,IS2-B-6,IS2-135,Lighthouse: 再現可能で使いやすい動画区間検索のライブラリ,西村太一 (LINEヤフー),Taichi Nishimura (LY Corporation)*,"Lighthouse: An easy-to-use, reproducible library for video moment retrieval",
IS2,IS2-B-6,IS2-136,動画の説明文生成における長さ制御のための埋め込みとその解析,"仁田智也 (東芝), 玉木徹 (名工大)",,,
IS2,IS2-B-6,IS2-137,Learning to “Escape” Visual Concepts,"Riku Inoue, Yuta Goto (Tokyo Univ. of Science), Takashi Shibata (NEC), Yukinobu Taniguchi, Go Irie (Tokyo Univ. of Science)",,,
IS2,IS2-B-6,IS2-138,歌唱時の口唇形状の類似性を考慮した歌詞の自動翻訳の検討,"池田昂太郎, 松平茅隼, 加藤大貴 (名大), カストナーマークアウレル (広島市大, 名大), 平山高嗣 (人間環境大, 名大), 駒水孝裕, 井手一郎 (名大)",,,
IS2,IS2-B-6,IS2-139,テキストガイド付き画像変換モデルを利用したImage Captioningの性能改善の試み,"貝津俊一, 中村和晃 (東京理科大)",,,
IS2,IS2-B-6,IS2-140,EVSによる共振撮影を利用した透明物体のインスタンスセグメンテーションの検討,"芦原新太郎, 徳永旭将 (九工大)",,,
IS2,IS2-B-6,IS2-141,CrowdMAC: Masked Crowd Density Completion for Robust Crowd Density Forecasting,"Ryo Fujii (Keio Univ.), Ryo Hachiuma (NVIDIA), Hideo Saito (Keio Univ.)",Ryo Fujii (Keio University)*; Ryo Hachiuma (NVIDIA); Hideo Saito (Keio University),CrowdMAC: Masked Crowd Density Completion for Robust Crowd Density Forecasting,
IS2,IS2-B-6,IS2-142,歩容解析のためのNeRFを用いた歩行映像生成,"平岡翼, 原田翔太, 満上育久 (広島市大)",,,
IS2,IS2-B-6,IS2-143,薬剤耐性菌トモグラムからの粒子検出,"高市将吾 (阪大), 青木工太 (鳥取大), 西野 (林) 美都子, 西野邦彦, 八木康史 (阪大)",,,
IS2,IS2-B-6,IS2-144,Human Model-Guided View Morphing for Clothed Gait Silhouettes,"Mohamad Ammar Alsherfawi Aljazaerly, Yasushi Yagi (Osaka Univ.)",Mohamad Ammar Alsherfawi Aljazaerly (Osaka University)*; Prof. Yasushi Yagi (Osaka University),Human Model-Guided View Morphing for Clothed Gait Silhouettes,
IS2,IS2-B-6,IS2-145,RGB画像から再構築したHS画像を用いた生体認証システム,"日向寺拓海, 帖地俊平, 小篠裕子 (東京電機大)",,,
IS2,IS2-B-6,IS2-146,サイバーエージェントのメディアサービスにおけるマルチメディアコンテンツ健全化への取り組み,"藤坂祐介, 數見拓朗, 山本聡, 安榮模 (サイバーエージェント)","Yusuke Fujisaka (CyberAgent,Inc.)*",Works for Safeguarding Multimedia Contents on Media Services in CyberAgent,
IS2,IS2-B-6,IS2-147,Transformerおよびマルチモーダル特徴量を用いたSNSアカウントの人気の時系列予測,"増田俊太郎, 山崎俊彦 (東大)",Shuntaro Masuda (The University of Tokyo)*; Toshihiko Yamasaki (The University of Tokyo),Popularity Prediction of SNS Accounts using Transformer and Multimodal Features,
IS2,IS2-B-6,IS2-148,CLIPスコアによるワーカー評価,"小川健太郎, 阿多健史郎, 奥川真理子, 加藤晃子, 西巻祐一郎 (LINEヤフー)",Kentaro Ogawa (LY Corporation)*; Kenshiro Ata (LY Corporation); Mariko Okugawa (LY Corporation); Akiko Kato (LY Corporation); Yuichiro Nishimaki (LY Corporation),Worker Evaluation in Crowdsourcing Using CLIP Scores,
IS2,IS2-B-6,IS2-149,CREPE: Coordinate-Aware End-to-End Document Parser,"Yamato Okamoto, Youngmin Baek, Geewook Kim, Ryota Nakao, DongHyun Kim, Moon Bin Yim, Seunghyun Park, Bado Lee (NAVER Cloud)","Yamato Okamoto (Naver Cloud Corp.)*; Youngmin Baek ( Clova AI Research, NAVER Corp.); Geewook Kim (NAVER Corporation); Ryota Nakao (LINE WORKS Corp.); DongHyun Kim (NAVER Cloud); Moonbin Yim (Clova AI Research, NAVER Corp.); Seunghyun Park (Naver Cloud AI); Bado Lee (Clova AI Research, NAVER Corp.)",CREPE: Coordinate-Aware End-to-End Document Parser,
IS2,IS2-B-6,IS2-150,非言語依存なフォントスタイル変換へ向けて,"原口大地 (九大, サイバーエージェント)",,,
IS2,IS2-B-6,IS2-151,"ViT, CNNを利用したくずし字認識に関する一検討","栗原大翔, 大山航, 前田英作 (東京電機大)",Yamato Kurihara (Tokyo Denki University)*; Wataru Ohyama (Tokyo Denki University); Eisaku Maeda (Tokyo Denki University),A Study on Kuzushiji Character Recognition Using ViT and CNN,
IS2,IS2-B-6,IS2-152,心拍信号に基づくロックイン・サーモグラフィによる微小な体温変化の計測,"小谷七海, 門内靖明 (東大)",Nanami Kotani (The University of Tokyo)*; Yasuaki Monnai (The University of Tokyo),Measurement of minute changes in body temperature using lock-in thermography based on heart rate signals,
IS2,IS2-B-6,IS2-153,深層学習を用いた生体データに基づく感情推定,"沓澤岳, キムワンジク, 丸山迪代 (産総研)",,,
IS2,IS2-B-6,IS2-154,Recurrent Graph Convolutional Networkによる人物3次元姿勢の逐次予測,"藤田倫弘, 川西康友 (理研)",,,
IS2,IS2-B-6,IS2-155,顔交換でのアイデンティティに関する人と機械の評価の比較,"熊谷はるか, Leslie Wöhler (東大), 池畑諭 (NII), 相澤清晴 (東大)",,,
IS2,IS2-B-6,IS2-156,MIMIC: Motion Imitation Model via In-Context Learning with LLMs,"Sota Oizumi (Univ. of Tokyo), Takuhiro Kaneko (NTT), Tatsuya Harada (Univ. of Tokyo, RIKEN)",Sota Oizumi (The University of Tokyo)*; Takuhiro Kaneko (NTT Corporation); Tatsuya Harada (The University of Tokyo / RIKEN),MIMIC: Motion Imitation Model via In-Context Learning with LLMs,
IS2,IS2-B-6,IS2-157,ウェアラブルインソール型圧力センサを用いた人物の3次元姿勢推定,"沼田椋太郎 (無所属), 堀涼介 (慶大), 福原吉博 (早大), 五十川麻理子 (慶大)",,,
IS2,IS2-B-6,IS2-158,一人称視点2次元骨格系列からの3次元人物軌跡予測,"荒嶋泰舟 (千葉大), 山室隼都, 富上由基, 福井康弘, 河野健治 (京セラ), 計良宥志, 川本一彦 (千葉大)",Taishu  Arashima (Chiba University)*; hayato yamamuro (kyocera); Yuki Tomigami (kyocera); Yashuhiro Fukui (kyocera); Kenji Kono (kyocera); Hiroshi Kera (Chiba University); Kazuhiko Kawamoto (Chiba University),Human Trajectory Prediction from first-person 2D skeletal series,
IS2,IS2-B-6,IS2-159,二人称視点カメラによる事前3D環境を活用した一人称視点動画の推定,"矢崎広樹, 堀涼介, 松原智也, 斎藤英雄 (慶大)",Hiroki Yazaki (Keio University)*; Ryosuke Hori (Keio University); Tomoya Matsubara (Keio University); Hideo Saito (Keio University),Estimation of First-Person View Videos Utilizing Prior 3D Environment Captured by Second-Person Cameras,
IS2,IS2-B-6,IS2-160,Domain-adaptive Instance Segmentation for Visual Inspection from Civil Infrastructure Images,"Takayuki Katsuki, Haoxiang Qiu, Tomoya Sakai, Takayuki Osogami, Tadanobu Inoue, Daiki Kimura, Cristiano Malossi (IBM)",Takayuki Katsuki (IBM Research - Tokyo)*; haoxiang qiu (IBM); Tomoya Sakai (IBM Research - Tokyo); Takayuki Osogami (IBM Research - Tokyo); Tadanobu Inoue (IBM Research); Daiki Kimura (IBM Research); A. Cristiano I. Malossi (IBM Research - Zurich),Domain-adaptive Instance Segmentation for Visual Inspection from Civil Infrastructure Images,
IS2,IS2-B-6,IS2-161,単眼3次元姿勢推定のスポーツ動作への教師なし最適化,"鈴木智大, 田中諒汰, 武田一哉, 藤井慶輔 (名大)",Tomohiro Suzuki (Nagoya University)*; Tanaka Ryota (Nagoya university); Kazuya Takeda (Nagoya University); Keisuke Fujii (Nagoya University / RIKEN),Unsupervised fine-tuning of the monocular 3D pose estimation model for sports motion,
IS2,IS2-B-6,IS2-162,Ensemble PatchCoreとSQ-VAEによる多段階異常検知,"都築幸乃, 吉田龍人, 大久保順一, 藤井純一郎, 岡野将大, 緒方陸 (八千代エンジニヤリング), 山下隆義 (中部大)","Yukino Tsuzuki (Yachiyo Engineering Co.,Ltd.)*; Ryuto Yoshida (Yachiyo Engineering Co.,Ltd.); Junichi Okubo (Yachiyo Engineering Co.,Ltd.); Junichiro Fujii (Yachiyo Engineering Co.,Ltd.); Masahiro Okano (Yachiyo Engineering Co., Ltd.); Riku Ogata (Yachiyo Engineering Co.,Ltd.); Takayoshi Yamashita (Chubu University)",Multi-step Anomaly Detection with Ensemble PatchCore and SQ-VAE,
IS2,IS2-B-6,IS2-163,ランキング学習を用いたフィギュアスケート演技構成点の推定,"古家龍磨, 武村紀子 (九工大)",,,
IS2,IS2-B-6,IS2-164,病院食における残食量評価に関する検討,"井上睦月 (阪公大), 漆原尚希 (阪府大), 井上勝文, 吉岡理文, 高尾理樹夫, 田中美成 (阪公大)",,,
IS2,IS2-B-6,IS2-165,大規模視覚言語モデルを用いた「似合う」の自動評価法,"平川優伎, 森下和哉, 和田崇史, 清水良太郎, 古澤拓也, Sai Htaung Kham, 斎藤侑輝 (ZOZO Research)",Yuki Hirakawa (ZOZO Research)*; Kazuya Morishita (ZOZO Research); Takashi Wada (ZOZO Research); Ryotaro Shimizu (ZOZO Research); Takuya Furusawa (ZOZO Research); Sai Htaung Kham (ZOZO Research); Yuki Saito (ZOZO Research),Automatic Evaluation Method for Visual Compatibility using Large-scale Vision Language Models,
IS2,IS2-B-6,IS2-166,パンチルトズーム映像による広範囲を移動する選手の位置推定手法,"山岸峻造, 謝淳 (筑波大), 宍戸英彦 (創価大), 北原格 (筑波大)",,,
IS2,IS2-B-6,IS2-167,Feedback Formerを用いた細胞画像セグメンテーションの精度向上,"光岡日菜子, 堀田一弘 (名城大)",Hinako Mitsuoka (Meijo University)*; Kazuhiro Hotta (Meijo University),Accuracy Improvement of Cell Image Segmentation Using Feedback Former,
IS2,IS2-B-6,IS2-168,ニューラル場による共焦点画像の奥行補間,"大橋智哉, 藤村友貴, 舩冨卓哉, 向川康博 (奈良先端大), Nath Sristilekha, 奥田覚 (金沢大)",,,
IS2,IS2-B-6,IS2-169,事後確率サンプリングとProgressive Mask Refinementによる分布のシフトに頑健な異常検知,"小野木次郎, 横田達也, 本谷秀堅 (名工大)",,,
IS2,IS2-B-6,IS2-170,単一平面波イメージングにおける超音波画像の品質改善とその性能評価,"設楽裕海, 三浦幹太, 石井琢郎, 伊藤康一, 青木孝文, 西條芳文 (東北大), 大宮淳 (コニカミノルタ)",,,
IS2,IS2-B-6,IS2-171,EgoSurgery: A Dataset for Surgical Video Understanding from Egocentric Open Surgery Videos,"Ryo Fujii, Hideo Saito, Hiroki Kajita (Keio Univ.)",Ryo Fujii (Keio University)*; Hideo Saito (Keio University); Hiroki Kajita (Keio University),{EgoSurgery: A Dataset for Surgical Video Understanding from Egocentric Open Surgery Videos,
IS2,IS2-B-6,IS2-172,転移学習と前処理を用いた尿中有形成分の検出,"矢野友理, 小森達貴, 西川広記, 谷口一徹, 尾上孝雄 (阪大)",,,
IS2,IS2-B-6,IS2-173,Weakly Supervised Learning from Similarity Proportion Loss for Classification in the Skeletal Muscle Recovery Process,"Yu Yamaoka, Weng Ian Chen, Shigeto Seno, Hideo Matsuda (Osaka Univ.)",Yu Yamaoka (Osaka University)*; Weng Ian Chan (Osaka University); Shigeto Seno (Osaka University); Hideo Matsuda (Osaka University),,
IS2,IS2-B-6,IS2-174,アンサンブル学習を用いた尿中有形成分の検出高精度化,"佐々木桂太, 西川広記, 谷口一徹, 尾上孝雄 (阪大)",,,
IS2,IS2-B-6,IS2-175,経時観測蛍光画像における細胞同士の重畳を考慮した細胞追跡手法,"藤本健二 (弘前大), 瀬尾茂人, 繁田浩功, 内田穣, 石井優 (阪大), 玉田嘉紀 (弘前大), 松田秀雄 (阪大)",Kenji Fujimoto (Hirosaki University)*; Shigeto Seno (Osaka University); Hironori Shigeta (Osaka University); Yutaka Uchida (Osaka University); Masaru Ishii (Osaka University); Yoshinori Tamada (Hirosaki University); Hideo Matsuda (Osaka University),Overlap-Aware Cell Tracker for Time-Lapse Fluorescence Microscopy,
IS2,IS2-B-6,IS2-176,マルチカメラ映像の自由視点技術による術野を確認しやすい手術映像生成,"加藤優奈, 五十川麻理子 (慶大), 森尚平 (グラーツ工科大), 斎藤英雄, 梶田大樹, 高詰佳史 (慶大)",,,
IS2,IS2-B-6,IS2-177,術前血液検査および術前CT検査を用いた肝細胞癌の病理所見の予測,"杉谷祐介 (岡山大), 利田賢哉, 伊藤心二, 吉住朋晴 (九大), 諸岡健一 (熊本大)",,,
IS2,IS2-B-6,IS2-178,異なるスケール間での画像位置合わせ手法の検討,"田原聖士, 備瀬竜馬 (九大)",,,
